x , y , z , vx , vy , vz
    4.495469,    7.579643,    5.598119,   -0.103248,    0.445571,    1.619325
    3.135432,    4.433839,    2.428731,    1.848395,   -1.993724,   -1.411534
    5.703512,    9.323632,    7.602026,   -0.092431,    0.932323,   -1.468431
    4.270846,    1.469770,    1.175880,   -0.276956,   -0.362359,    0.120207
    8.237013,    7.918062,    4.776717,    0.033661,    0.090401,    0.343045
    7.267379,    6.697335,    9.659364,    0.831321,    0.520068,   -0.243168
    6.085006,    5.030118,    3.690899,   -0.135548,   -0.045549,    0.306841
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
