x , y , z , vx , vy , vz
    4.497403,    7.571389,    5.568052,   -0.077558,    0.319922,    1.173466
    3.101111,    4.470836,    2.454952,    1.339574,   -1.441436,   -1.024708
    5.705236,    9.306305,    7.629300,   -0.068113,    0.678115,   -1.065540
    4.275990,    1.476501,    1.173649,   -0.200973,   -0.262989,    0.087063
    8.236388,    7.916383,    4.770347,    0.024410,    0.065612,    0.248723
    7.251936,    6.687674,    9.663879,    0.603531,    0.377606,   -0.176249
    6.087523,    5.030964,    3.685200,   -0.098290,   -0.033029,    0.222500
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
