x , y , z , vx , vy , vz
    4.469880,    7.846492,    6.401150,   -0.023769,    3.260112,    8.230577
    4.048599,    3.387433,    1.740554,    9.302867,  -11.469636,   -7.005151
    5.672907,    9.767601,    6.880055,   -0.162047,    4.430110,   -7.406857
    4.134700,    1.292265,    1.237046,   -1.396828,   -1.814634,    0.648438
    8.253834,    7.962426,    4.947308,    0.175768,    0.454741,    1.767713
    7.673419,    6.950939,    9.537790,    4.143213,    2.584044,   -1.265827
    6.017711,    5.007504,    3.843235,   -0.696339,   -0.233994,    1.576310
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
