x , y , z , vx , vy , vz
    4.929828,   12.552468,   10.555914,    0.207891,   27.304381,   13.061765
    8.017499,   -8.210593,   -3.307017,   16.821076,  -56.053299,  -29.345347
    6.576093,   12.317335,    1.448178,    8.774465,    9.478204,  -26.619405
    3.091794,   -0.003459,    1.900920,   -5.240311,   -6.201018,    4.285610
    8.462353,    8.325463,    6.390543,    1.720327,    2.093334,    7.858680
   10.672352,    8.798079,    8.463362,   14.828818,    9.023073,   -6.064810
    5.454490,    4.818242,    5.118206,   -3.070416,   -1.031768,    6.950537
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
