x , y , z , vx , vy , vz
    4.486581,    7.623982,    5.754138,   -0.177270,    0.987403,    3.391857
    3.313458,    4.240155,    2.293421,    3.869103,   -4.237402,   -2.931642
    5.695142,    9.412521,    7.461038,   -0.173196,    1.918723,   -3.058307
    4.244257,    1.435002,    1.187495,   -0.576753,   -0.753802,    0.253133
    8.240253,    7.926737,    4.809734,    0.070408,    0.188104,    0.717422
    7.347078,    6.747177,    9.635935,    1.727036,    1.079787,   -0.509490
    6.071965,    5.025736,    3.720421,   -0.283305,   -0.095200,    0.641321
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
