x , y , z , vx , vy , vz
    4.701264,    9.619748,    8.746532,    2.422969,   16.571854,   14.434787
    6.248258,   -1.678149,   -0.407059,   11.315409,  -41.871179,  -15.595040
    5.838715,   11.086047,    4.424447,    2.708984,    8.902215,  -18.415509
    3.669297,    0.698646,    1.486559,   -3.516414,   -4.403693,    2.130964
    8.321339,    8.115402,    5.560129,    0.599085,    1.178906,    4.799348
    9.029706,    7.792077,    9.091066,   10.110127,    6.237810,   -3.549626
    5.777676,    4.926844,    4.386605,   -1.870940,   -0.628702,    4.235270
    3.472061,    4.152077,    9.605852,    0.000000,    0.000000,   -0.000000
